gene	cluster
Zfp354c	9
Zfp879	2
Zfp454	7
Zfp2	3
Zfp354b	2
Zfp354a	9
Clk4	1
Col23a1	10
Phykpl	0
Hnrnpab	6
Nhp2	1
Rmnd5b	0
N4bp3	10
D930048N14Rik	2
0610009B22Rik	0
Sec24a	4
Sar1b	1
Jade2	0
Cdkn2aipnl	0
Ube2b	6
Gm12204	17
Cdkl3	3
Ppp2ca	6
Olfr1372-ps1	11
Skp1a	1
Tcf7	13
Vdac1	1
9530068E07Rik	1
Hspa4	6
Zcchc10	4
Aff4	1
Leap2	7
Uqcrq	6
Gdf9	2
Sept8	15
Kif3a	0
Il4	13
Il13	13
Rad50	4
Il5	13
Irf1	6
Gm17334	2
Gm12216	0
Slc22a5	3
Gm12218	2
Slc22a21	2
Slc22a4	2
Pdlim4	1
P4ha2	9
Csf2	13
Acsl6	9
Fnip1	1
Rapgef6	1
Cdc42se2	1
Gm12229	2
Lyrm7	3
Hint1	6
Gpx3	8
Tnip1	4
Anxa6	1
Ccdc69	0
Gm2a	6
Gm12231	5
Slc36a3os	3
Slc36a2	5
Slc36a1	4
Sparc	8
Atox1	6
G3bp1	6
Fam114a2	1
Mfap3	4
Galnt10	4
2010001A14Rik	7
Sap30l	1
Hand1	7
Larp1	6
Cnot8	4
Gemin5	0
Mrpl22	4
Gm12250	6
Igtp	6
Irgm2	1
Zfp692	3
Zfp672	0
Sh3bp5l	0
Lypd8	7
Gm12251	2
Gm12254	3
2210407C18Rik	7
Gm12258	12
2810021J22Rik	3
Zfp39	3
Rnf187	1
Hist3h2ba	3
Hist3h2bb-ps	17
Hist3h2a	4
2310058D17Rik	5
Trim11	0
Iba57	3
Gjc2	8
Guk1	1
2610507I01Rik	11
Mrpl55	4
2310033P09Rik	4
Arf1	6
Wnt9a	9
Snap47	0
Jmjd4	3
Zfp867	9
Zkscan17	0
4933439C10Rik	3
Nlrp3	4
Mprip	8
Flcn	15
Gm16062	5
Cops3	4
Nt5m	0
Med9os	2
Med9	4
Rasd1	9
Pemt	3
Rai1	4
Srebf1	1
Tom1l2	0
Drc3	14
Atpaf2	0
Gid4	0
Drg2	0
Alkbh5	1
Llgl1	0
Flii	1
Mief2	3
Top3a	3
Smcr8	0
Shmt1	3
Gm12618	5
Dhrs7b	0
Tmem11	4
Gm26534	5
Natd1	0
Map2k3os	5
Map2k3	1
Tnfrsf13b	1
Usp22	4
Aldh3a2	4
Mfap4	8
Mapk7	0
B9d1	0
Epn2	8
Grap	4
Fam83g	2
Prpsap2	0
Ulk2	15
A530017D24Rik	3
Gm26964	5
Akap10	0
Specc1	0
Adora2b	4
Zswim7	0
Ttc19	4
Ncor1	6
Pigl	3
Cenpv	0
Gm12279	2
Ubb	6
Trpv2	4
2410006H16Rik	1
Lrrc75a	9
Mmgt2	0
Zfp287	3
Gm27194	5
Zfp286	3
Trim16	0
Fbxw10	2
Tvp23b	4
Pmp22	8
Hs3st3b1	4
Cox10	0
2810001G20Rik	0
Elac2	0
Arhgap44	11
Gm12294	14
Myocd	14
Map2k4	1
Zkscan6	0
Tmem220	0
Adprm	0
Sco1	4
Gas7	15
Usp43	2
Stx8	1
Ntn1	8
Pik3r5	4
Pik3r6	0
Myh10	15
Ndel1	1
Rpl26	6
Arhgef15	10
Slc25a35	8
Rangrf	3
Pfas	0
Ctc1	0
Aurkb	16
9330160F10Rik	3
Borcs6	4
Tmem107	9
Snord118	5
Vamp2	1
Per1	4
Hes7	7
Cntrob	3
Trappc1	1
Rnf227	3
Chd3	1
Cyb5d1	2
Naa38	1
Tmem88	10
Kdm6b	6
Kdm6bos	2
Dnah2	5
Wrap53	3
Trp53	1
Atp1b2	8
Sat2	9
Fxr2	4
Mpdu1	4
Cd68	6
Eif4a1	6
Senp3	0
Tnfsf13os	3
Tnfsfm13	3
Tnfsf13	18
Tnfsf12	1
Polr2a	1
Zbtb4	1
Chrnb1	10
Fgf11	7
Tmem102	14
Nlgn2	9
Tmem256	6
Plscr3	4
Tnk1	14
Kctd11	0
Acap1	13
2810408A11Rik	14
Neurl4	0
Gps2	1
Eif5a	6
Slc2a4	7
Cldn7	7
Elp5	4
Ctdnep1	1
Gabarap	6
Phf23	1
Dvl2	0
Acadvl	4
Dlg4	0
Asgr2	3
Mgl2	6
Clec10a	1
Slc16a11	14
Slc16a13	3
Bcl6b	10
0610010K14Rik	4
Gm21988	3
Rnasek	18
Alox15	5
Pelp1	0
Arrb2	1
Med11	4
Cxcl16	1
Zmynd15	3
Tm4sf5	11
Psmb6	6
Pld2	0
Mink1	4
Chrne	5
Slc25a11	1
Rnf167	1
Pfn1	6
Eno3	3
Spag7	1
Camta2	4
Inca1	7
Kif1c	4
Zfp3	3
Scimp	6
Rabep1	1
Gm19967	3
Rpl23a-ps2	2
Nup88	4
Rpain	4
C1qbp	1
Dhx33	0
Derl2	1
Mis12	0
6330403K07Rik	7
Nlrp1a	3
Nlrp1b	3
Nlrp1c-ps	5
Wscd1	10
Pimreg	16
Pitpnm3	7
4933427D14Rik	3
Txndc17	6
Med31	0
4930563E22Rik	2
Xaf1	6
Smtnl2	11
Mybbp1a	1
Spns2	10
Spns3	14
Ube2g1	4
Ankfy1	1
Cyb5d2	0
Zzef1	1
Gm6733	2
Atp2a3	8
P2rx1	5
Camkk1	0
Ncbp3	4
Itgae	13
Haspin	16
P2rx5	5
Emc6	1
Tax1bp3	1
Ctns	4
Shpk	12
Aspa	12
Gm12328	2
Rap1gap2	3
Cluh	0
Pafah1b1	6
Mettl16	4
Mnt	4
Sgsm2	9
Tsr1	0
Srr	0
Smg6	4
Rps12-ps19	17
Hic1	8
1700016P03Rik	5
Ovca2	3
Rtn4rl1	3
Rpa1	0
Smyd4	3
Serpinf1	15
Gm12337	7
Wdr81	0
Mir22hg	1
Tlcd2	0
Prpf8	1
Rilp	2
Scarf1	10
Gm45606	3
Slc43a2	1
Pitpna	6
Gm12338	5
Inpp5k	4
Myo1c	1
Crk	1
Ywhae	6
Doc2b	7
Rph3al	7
Rflnb	10
Vps53	4
Glod4	4
Fam57a	10
Gemin4	5
Mrm3	3
Nxn	8
Timm22	4
Abr	4
Gm12341	5
Rpl36-ps2	3
Trarg1	2
Gosr1	0
Cpd	1
Blmh	1
Slc6a4	17
Nsrp1	1
Ssh2	1
Gm12346	3
Ankrd13b	3
Git1	4
Trp53i13	0
Abhd15	2
Taok1	1
Nufip2	1
Gm11191	5
Myo18a	4
Gm10277	2
Phf12	4
Dhrs13os	2
Dhrs13	3
Flot2	4
Eral1	3
Fam222b	0
Traf4	3
Nek8	3
Tlcd1	12
Rpl23a	6
Rab34	8
Proca1	12
Supt6	1
Sdf2	1
2610507B11Rik	1
BC030499	2
Spag5	16
Aldoc	3
Pigs	4
Unc119	4
Slc13a2	2
Slc46a1	3
Vtn	10
Tmem199	0
Poldip2	0
Tnfaip1	8
Ift20	1
Tmem97	0
Nlk	4
Ccnq	0
Lyrm9	0
Nos2	3
Lgals9	6
Ksr1	0
Wsb1	1
Nf1	1
Evi2	0
Evi2a	1
Rab11fip4	13
Rab11fip4os1	17
Utp6	4
Suz12	1
Gm26563	5
Crlf3	1
Atad5	16
Tefm	0
Adap2	1
Adap2os	1
Rnf135	3
Rhot1	4
Rhbdl3	9
5730455P16Rik	0
Zfp207	1
Psmd11	1
Cdk5r1	2
Myo1d	10
C030013C21Rik	2
Tmem98	11
Ccl2	6
Ccl7	6
Ccl11	9
Ccl12	1
Ccl8	6
Ccl1	13
Cct6b	5
Zfp830	0
Gm11423	3
Lig3	0
Rffl	0
Rad51d	0
Nle1	0
Unc45b	10
Slfn5	6
Slfn9	6
Slfn8	6
Gm11425	5
Slfn10-ps	3
Slfn2	6
Gm20234	5
Slfn1	6
Slfn4	4
Slfn3	3
AI662270	6
Gm11427	5
AA465934	4
Pex12	3
Ap2b1	6
Rasl10b	2
1700020L24Rik	5
Taf15	1
Ccl5	13
Ccl9	6
E230016K23Rik	5
Ccl6	6
Ccl3	1
Ccl4	6
Wfdc17	6
Wfdc18	5
Wfdc21	5
Heatr6	0
Ddx52	4
Synrg	1
Dusp14	9
Tada2a	0
Acaca	0
Aatf	4
Mrm1	3
Dhrs11	3
Ggnbp2	1
Pigw	3
Myo19	2
Znhit3	0
Car4	0
Usp32	4
Appbp2	1
Appbp2os	5
Ppm1d	0
Bcas3	0
Tbx2	2
Brip1	16
Brip1os	0
Ints2	0
Med13	1
Rnft1	4
Rps6kb1	1
Tubd1	2
Vmp1	6
Gm11478	3
Ptrh2	0
Cltc	6
Dhx40	4
Ypel2	0
Gdpd1	3
Smg8	0
Prr11	16
Ska2	16
Gm11491	2
Trim37	0
Ppm1e	9
Rad51c	5
Tex14	5
Sept4	8
Mtmr4	0
Rnf43	13
Supt4a	1
Mir142hg	4
Tspoap1	5
Mks1	3
Dynll2	1
Gm11508	5
2010015M23Rik	5
Srsf1	1
Vezf1	1
Cuedc1	8
Mrps23	4
Msi2	1
Gm11510	7
C030037D09Rik	7
Akap1	0
Scpep1	1
Coil	3
Trim25	1
Dgke	10
Gm525	10
Pctp	0
Tmem100	7
Gm45716	13
Mmd	0
Hlf	8
Stxbp4	0
Gm11512	2
Cox11	0
Tom1l1	12
Utp18	4
Mbtd1	1
Nme2	6
Nme1	6
Spag9	6
B230206L02Rik	5
Tob1	4
Wfikkn2	2
Luc7l3	1
Ankrd40	1
Abcc3	15
Cacna1g	8
Epn3	9
Mycbpap	5
Rsad1	9
Acsf2	10
Lrrc59	1
Eme1	16
Mrpl27	1
Xylt2	0
Col1a1	8
Ppp1r9b	1
Samd14	9
Pdk2	0
Itga3	11
Kat7	4
Fam117a	0
Slc35b1	1
Spop	1
Nxph3	11
Ngfr	12
Phb	0
Gm9796	2
Zfp652os	3
Zfp652	1
B130006D01Rik	3
Polr2k-ps	5
Abi3	10
Gngt2	1
4833417C18Rik	2
B4galnt2	17
Igf2bp1	14
Snf8	1
Ube2z	1
Atp5g1	6
Gm11539	5
Hoxb8	9
Hoxb7	0
Hoxb5os	2
Hoxb6	9
Hoxb5	0
Hoxb4	8
Hoxb3	8
Hoxb3os	0
Hoxb2	8
Gm11531	2
Skap1	13
Snx11	0
Cbx1	1
Gm11517	2
Nfe2l1	1
Copz2	8
Cdk5rap3	4
D030028A08Rik	3
Gm11525	5
Prr15l	11
Pnpo	0
Sp2	0
Scrn2	3
Mrpl10	4
Osbpl7	0
Tbx21	13
Tbkbp1	0
Kpnb1	1
Npepps	1
Mrpl45	4
Gpr179	11
Socs7	0
Arhgap23	0
Srcin1	12
Epop	3
Gm11613	2
Mllt6	4
Cisd3	0
Pcgf2	9
Psmb3	6
Pip4k2b	0
Cwc25	4
Atp5l2-ps	2
Rpl23	19
Lasp1	1
B230217C12Rik	9
Plxdc1	2
Arl5c	3
Cacnb1	7
Rpl19	19
Stac2	7
Fbxl20	0
Med1	1
Gm11604	5
Cdk12	1
Stard3	4
Pgap3	3
Erbb2	12
Mien1	1
Grb7	14
Ikzf3	13
Ormdl3	0
Gm12355	7
Psmd3	1
Csf3	17
Med24	0
Thra	8
Nr1d1	8
Msl1	1
Gm12359	5
Casc3	4
Rapgefl1	14
Wipf2	4
Cdc6	16
Rara	6
Top2a	16
Igfbp4	8
Tns4	3
Ccr7	5
Smarce1	1
Krt10	9
Krt20	7
Gm11560	5
Krt19	11
Krt14	11
Eif1	19
Hap1	7
Gm10039	2
Jup	8
P3h4	11
Fkbp10	8
Nt5c3b	0
Klhl11	3
Acly	1
Ttc25	2
Cnp	1
Dnajc7	1
Nkiras2	4
Dhx58	6
Kat2a	0
Hspb9	5
Rab5c	6
Ghdc	0
Stat5b	4
Stat5a	4
Stat3	6
Cavin1	8
Atp6v0a1	6
Naglu	0
Coasy	0
Mlx	4
Psmc3ip	3
Retreg3	4
Tubg1	0
Tubg2	9
Plekhh3	9
Cntnap1	9
Ezh1	4
Ramp2	10
Vps25	3
Wnk4	7
Coa3	1
Cntd1	5
Becn1	1
Psme3	4
Aoc2	5
Aoc3	8
Gm27029	7
Aarsd1	18
Ptges3l	9
Rundc1	0
Rpl27	6
Ifi35	1
Vat1	1
Rnd2	0
Brca1	16
Nbr1	1
Tmem106a	1
Rdm1	0
Arl4d	0
Dhx8	4
Etv4	2
Meox1	10
Rpl27-ps2	7
Gm20659	2
Dusp3	1
Cd300lg	10
Mpp2	7
Tmem101	0
Lsm12	1
G6pc3	0
Hdac5	0
BC030867	5
Tmub2	0
Atxn7l3	4
Ubtf	1
Rundc3a	7
Slc25a39	1
Grn	6
Fam171a2	9
Itga2b	9
Gpatch8	1
Gm11627	9
Fzd2	8
2810433D01Rik	2
Ccdc43	0
Adam11	12
Gjc1	8
Higd1b	9
Eftud2	4
Gfap	12
Kif18b	16
C1ql1	12
Dcakd	0
Nmt1	6
Plcd3	3
Acbd4	0
Hexim1	1
Hexim2	2
Fmnl1	13
1700023F06Rik	11
Map3k14	4
1700028N14Rik	5
Arhgap27	0
Arhgap27os3	13
Arhgap27os2	3
Arhgap27os1	2
Plekhm1	0
Gosr2	4
C130046K22Rik	5
Nsf	1
Gm8738	2
Arf2	4
Mapt	12
Kansl1	1
Cdc27	0
Myl4	9
Itgb3	13
Mettl2	0
1700052K11Rik	3
Tlk2	4
Mrc2	8
Tanc2	15
Gm11652	2
Cyb561	10
Ace	10
Dcaf7	4
Taco1os	3
Taco1	3
Map3k3	4
Limd2	13
Strada	0
Ccdc47	1
Ddx42	1
Ftsj3	4
Psmc5	1
Smarcd2	4
Cd79b	3
Icam2	10
Ern1	0
Tex2	0
Pecam1	1
Milr1	1
Polg2	3
Ddx5	6
Cep95	3
Smurf2	4
Kpna2	16
1810010H24Rik	9
Bptf	1
Nol11	4
Pitpnc1	8
Gm11713	3
Gm11714	13
Psmd12	1
Helz	1
Prkca	12
Cep112	0
Cep112it	2
Axin2	0
Rgs9	7
Gm11696	3
Gna13	6
9930022D16Rik	5
Amz2	0
Slc16a6	1
Arsg	3
Wipi1	8
Prkar1a	6
Fam20a	12
Abca8b	12
Abca8a	12
Abca9	15
Abca6	12
Abca5	0
Map2k6	3
Kcnj2	3
Sox9	11
2610035D17Rik	3
Slc39a11	0
Cog1	0
Fam104a	1
D11Wsu47e	3
Cdc42ep4	0
Sdk2	0
Rpl38	19
Ttyh2	12
Dnaic2	12
Kif19a	3
Btbd17	5
Gprc5c	0
Cd300a	4
Cd300lb	4
Cd300c	5
Cd300ld	1
Cd300c2	15
Cd300ld2	3
Cd300ld3	3
Cd300e	5
Rab37	13
Cd300lf	6
Slc9a3r1	1
Nat9	0
Tmem104	0
Fdxr	0
Fads6	3
Otop3	7
Hid1	10
Cdr2l	9
Mrpl58	1
Atp5h	6
Kctd2	4
Armc7	0
Nt5c	1
Jpt1	6
Sumo2	6
Nup85	0
Gga3	0
Mrps7	1
Mif4gd	4
Slc25a19	0
Grb2	6
Gm11703	3
Tmem94	0
Caskin2	10
Tsen54	3
Llgl2	3
Myo15b	7
Recql5	0
Smim5	3
Sap30bp	4
Itgb4	12
Galk1	0
H3f3b	19
Unk	0
Unc13d	13
Wbp2	1
Trim47	15
Trim65	0
Mrpl38	4
Fbf1	3
Acox1	4
Ten1	1
Evpl	11
Srp68	4
Exoc7	4
Rnf157	13
Rps11-ps2	3
Ubald2	1
Prpsap1	4
Sphk1	8
Ube2o	0
Rhbdf2	4
Cygb	8
Prcd	2
1810032O08Rik	3
St6galnac2	10
BC018473	3
Mxra7	8
Jmjd6	4
Mettl23	4
Srsf2	6
Mfsd11	15
Snhg20	0
Sec14l1	15
Sept9	1
Gm8624	3
2900041M22Rik	9
Tnrc6c	1
Tmc6	0
Tmc8	13
Syngr2	6
Tk1	16
Afmid	5
Birc5	16
Tha1	3
Socs3	6
Pgs1	1
Cyth1	1
Gm11737	3
Usp36	4
Timp2	8
Cep295nl	2
Lgals3bp	1
Cant1	4
C1qtnf1	8
Engase	3
Cbx2	2
Cbx8	3
Cbx4	4
Tbc1d16	0
Ccdc40	7
Gaa	1
Eif4a3	1
Sgsh	0
Slc26a11	3
Rnf213	6
A930037H05Rik	3
Endov	0
Rptor	0
Chmp6	4
Baiap2	15
Aatk	12
Cep131	3
Tepsin	3
Ndufaf8	1
Slc38a10	1
Gm11769	2
2810410L24Rik	2
2900052L18Rik	0
Bahcc1	3
Gm11772	3
Actg1	19
0610009L18Rik	0
Faap100	0
Nploc4	4
Oxld1	3
Ccdc137	0
Arl16	0
Hgs	18
Mrpl12	1
Slc25a10	0
Mcrip1	1
P4hb	6
Arhgdia	6
Alyref	1
Anapc11	1
Pcyt2	0
Sirt7	4
Mafg	1
Gm17586	3
Pycr1	2
Aspscr1	0
Cenpx	1
Lrrc45	0
Rac3	15
Dcxr	15
Cbr2	15
Hmga1b	5
Rfng	0
Gps1	1
Dus1l	0
Fasn	12
Ccdc57	2
Slc16a3	6
Csnk1d	1
Gm28192	5
Cd7	13
Sectm1b	7
Sectm1a	4
Ogfod3	0
Hexdc	3
Cybc1	4
Narf	0
Foxk2	0
Wdr45b	1
Rab40b	11
Fn3krp	0
Tbcd	0
B3gntl1	5
Metrnl	6
Gm12589	5
Gm9616	3
2810429I04Rik	14
Gdi2	6
Gm48838	3
Fam208b	0
Asb13	0
Net1	0
Gm47813	5
Akr1c14	10
Akr1c13	0
Akr1c12	7
Akr1e1	0
Rpl29-ps2	2
Klf6	6
Pitrm1	0
Pfkp	6
Gm10029	5
Wdr37	4
Gm48375	3
Gm48374	5
Idi1	4
Gtpbp4	1
Larp4b	1
Dip2c	4
Gm48887	3
Gm48890	3
Gm48870	3
Gm48869	2
Gm26601	3
Gm48889	3
Gm48871	5
Gm48872	3
Zmynd11	1
Gm47802	2
Gm47826	2
Chrm3	7
Gm47405	2
Ryr2	9
Gm47322	5
Mtr	15
Actn2	13
Heatr1	4
Gm5928	5
Lgals8	1
Edaradd	2
Ero1lb	0
Gpr137b-ps	3
Gpr137b	0
Nid1	8
Gm48682	5
Lyst	4
Gng4	14
B3galnt2	0
Tbce	0
Ggps1	4
Arid4b	1
Gm48027	3
Mrpl32	1
Psma2	6
AW209491	3
Gm6556	2
Gli3	8
B230303A05Rik	5
Inhba	4
Sugct	11
Mplkip	4
Cdk13	1
8430406P12Rik	5
Gm48624	5
Rala	1
Gm32699	2
Yae1d1	4
Vdac3-ps1	5
Vps41	1
Amph	12
Tcrg-C1	13
Tcrg-C2	13
Trgv2	13
Tcrg-V1	5
Tcrg-C4	13
Stard3nl	1
Epdr1	12
Gpr141b	5
Gpr141	4
Elmo1	1
Gm32036	3
Gm47664	0
Gm47657	2
Aoah	15
Gm47727	3
Olfr1369-ps1	16
Trim27	4
Zscan12	3
Zkscan3	1
Zscan26	1
Nkapl	2
Zkscan4	2
AK157302	5
Gm11273	3
Zkscan8	0
Hist1h2bl	5
Hist1h2ai	5
Hist1h3h	5
Hist1h2bm	16
Hist1h4j	5
Hist1h4k	16
Hist1h2ak	16
Hist1h2bn	16
Hist1h1b	16
Hist1h3i	16
Hist1h2an	16
Hist1h2bp	5
Hist1h4m	5
Hist1h4n	5
Hist1h2ap	16
Hist1h2br	16
Zfp184	2
Gm11281	5
Hist1h2bk	5
Hist1h4i	0
Hist1h2ag	16
Hist1h2bj	16
Zfp322a	4
Abt1	0
C230035I16Rik	2
Gm46404	3
Hist1h4h	16
Hist1h2af	16
Hist1h3g	5
Hist1h2bh	16
Hist1h3f	16
Hist1h4f	5
Hist1h1d	16
Hist1h3e	16
Hist1h2ae	16
Hist1h2bg	16
Hist1h2bf	5
Hist1h2ad	5
Hist1h3d	16
Hist1h4d	1
Hist1h2be	16
Hist1h1e	1
Hist1h2ac	16
Hist1h2bc	1
Hist1h4c	16
Hfe	1
Hist1h1c	1
Hist1h3c	16
Gm11336	16
Hist1h2bb	16
Hist1h2ab	16
Hist1h3b	16
Hist1h4b	5
Hist1h4a	16
Hist1h3a	16
Hist1h1a	16
Carmil1	9
Cmah	15
Gm11342	17
Ripor2	4
Gm11346	5
Gmnn	16
BC005537	6
Acot13	0
Tdp2	0
Aldh5a1	7
Gpld1	5
Mrs2	0
Gm11353	5
Gm11361	0
Gm40841	2
2610307P16Rik	12
Gm26735	3
Sox4	10
Cdkal1	0
E2f3	0
Mboat1	3
Agtr1a	12
Uqcrfs1	6
Dusp22	1
Irf4	4
Exoc2	4
Foxq1	11
Foxf2	7
Gmds	0
Gm48885	2
A730091E23Rik	7
Wrnip1	0
Serpinb1a	11
Serpinb6b	11
Gm47662	13
Serpinb9	1
Serpinb9b	5
Serpinb1b	17
Serpinb6a	8
1110046J04Rik	12
Nqo2	0
Ripk1	1
Bphl	0
Tubb2a	15
4930447K03Rik	2
Tubb2b	0
Psmg4	1
Slc22a23	12
Pxdc1	4
Gm36839	3
Prpf4b	6
Eci3	2
Eci2	1
Cdyl	0
Gm48706	2
Rpp40	3
Lyrm4	0
Fars2	0
Gm48766	3
Gm8277	14
Nrn1	12
Gm47675	2
F13a1	15
Ly86	6
Gm4035	5
Gm47754	3
AI463229	3
Rreb1	1
Gm46411	5
Ssr1	1
Cage1	14
Riok1	4
Dsp	7
Snrnp48	1
Bmp6	10
Txndc5	1
Gm31834	17
Bloc1s5	0
Eef1e1	4
Slc35b3	0
Gm26514	5
5033403F01Rik	2
Gcnt2	1
Gm31683	5
Pak1ip1	1
Tmem14c	6
Elovl2	12
Smim13	0
Nedd9	13
Gm32401	5
Tmem170b	15
Adtrp	7
Gm28707	3
Hivep1	1
Edn1	10
Phactr1	0
Tbc1d7	0
Gfod1	13
Sirt5	0
Nol7	6
Ranbp9	4
Mcur1	1
Cd83	1
Gm34084	3
Jarid2	6
Dtnbp1	1
Mylip	1
Gmpr	10
Atxn1	4
5033430I15Rik	2
Rbm24	7
Cap2	9
Fam8a1	0
Nup153	4
Kif13a	0
2010001K21Rik	11
Nhlrc1	2
Tpmt	0
Kdm1b	0
Dek	6
Rnf144b	3
Id4	12
Zfp169	3
6720427I07Rik	4
Gm37238	0
Ptpdc1	3
Phf2	4
Fam120a	1
Fam120aos	3
Wnk2	7
Ninj1	1
Card19	1
Susd3	15
Fgd3	0
Bicd2	4
Ippk	0
Cenpp	16
Tes3-ps	5
Ecm2	8
Aspn	8
Ogn	8
Nol8	4
Iars	4
Fbxw17	0
Spin1	4
Nxnl2	7
Hist1h2al	16
S1pr3	8
Cks2	16
Secisbp2	4
Sema4d	13
Gadd45g	1
Diras2	7
Syk	6
Auh	4
Nfil3	6
Ror2	9
Sptlc1	4
Sfxn1	1
Hrh2	4
Gm48623	14
Cplx2	11
Thoc3	4
Simc1	3
4833439L19Rik	4
Arl10	0
Nop16	4
Higd2a	1
Cltb	1
Faf2	1
Rnf44	1
Cdhr2	7
Tspan17	0
Unc5a	9
Hk3	6
Uimc1	4
Gm6344	5
Zfp346	3
Nsd1	1
Gm47816	2
Rab24	1
Prelid1	6
Mxd3	16
Lman2	6
Rgs14	0
Grk6	4
Prr7	10
Dbn1	0
Pdlim7	0
Dok3	4
Ddx41	4
Fam193b	0
Tmed9	6
B4galt7	0
Caml	0
Ddx46	1
B230219D22Rik	1
Txndc15	1
Pcbd2	4
H2afy	6
Tifab	1
Cxcl14	7
Fbxl21	7
Tgfbi	6
Smad5	4
Klhl3	10
Hnrnpa0	6
Idnk	1
Ubqln1	1
Gm48357	5
Gkap1	1
2210016F16Rik	1
Hnrnpk	6
Rmi1	0
Agtpbp1	4
A930015P04Rik	5
Naa35	4
Gm47246	5
Golm1	0
Isca1	4
Etohd2	3
Tut7	6
Gm48194	5
Gm34961	5
Gas1	8
Dapk1	15
Gm48582	3
Ctla2b	13
Ctla2a	8
Gm6474	5
Gm7240	3
Gm3325	2
Zfp808	2
Gm3604	3
Gm48690	5
Gm48701	2
Gm49359	0
Zfp934	3
6720489N17Rik	2
Gm36298	3
Platr25	3
Gm48735	7
Gm5141	3
Fbp2	7
2010111I01Rik	1
Gm47583	3
Gm47586	3
Gm47585	3
Fancc	3
Gm16907	7
Gm47588	7
Ptch1	8
Ercc6l2	0
Slc35d2	3
Zfp367	16
Gm47513	2
Habp4	0
Cdc14b	0
1810034E14Rik	2
Aaed1	8
Ctsl	6
Gm47123	5
Cdk20	0
Gm4811	5
Mfsd14b	1
Gm36445	2
Zfp369	0
Gm47258	2
Gm3800	5
Gm5451	5
Uqcrb	6
Gm10767	2
Mterf3	0
Ptdss1	0
Zfp712	3
Gm46440	2
Gm28557	2
Zfp759	2
Rsl1	3
Zfp455	3
Zfp458	3
Zfp595	0
Zfp953	3
Gm28041	7
Zfp456	3
Zfp429	3
Zfp459	4
Zfp874a	3
Zfp874b	0
Gm48899	17
Zfp58	3
Zfp87	0
Zfp748	0
9430065F17Rik	2
Zfp729b	0
Zfp729a	0
Zfp738	0
Zfp65	0
Zfp85os	2
Zfp85	3
Zfp493	2
4930525G20Rik	2
Gm9625	5
Zfp273	3
Gm10037	2
Mtrr	0
Fastkd3	3
Tent4a	0
Nsun2	1
Srd5a1	3
Med10	1
Ice1	4
Gm10263	3
Ndufs6	6
Mrpl36	1
Lpcat1	4
Clptm1l	1
Tert	2
Slc6a19	7
Slc12a7	4
Nkd2	12
Gm8062	5
Trip13	16
Brd9	1
Gm15912	12
Tppp	0
Cep72	3
Slc9a3	17
Exoc3	1
Ahrr	2
Pdcd6	1
Sdha	1
Ccdc127	4
Zfp72	3
Ftl1-ps1	15
E430024I08Rik	3
Zfp825	3
Gm47467	5
Gm47469	2
Gm46430	3
Erap1	1
Cast	1
Pcsk1	7
Gm4149	3
Ell2	4
Gm48302	3
Glrx	6
Rhobtb3	0
Rfesd	0
Gpr150	2
Arsk	0
Ttc37	0
Mctp1	15
Gm8185	2
Slf1	0
2210408I21Rik	3
Fam172a	1
Pou5f2	3
Gm48254	3
C130051F05Rik	3
Nr2f1	2
A830082K12Rik	2
Arrdc3	1
1700023H06Rik	5
Gm8399	5
Adgrv1	2
Lysmd3	4
Polr3g	3
Mblac2	3
Gm17259	3
Cetn3	1
Mef2c	15
Tmem161b	0
Gm46432	2
Ccnh	4
Rasa1	1
Cox7c	6
Gm8526	2
Edil3	12
Hapln1	12
Vcan	6
Gm4117	3
Xrcc4	0
Tmem167	6
Rps23	19
Atg10	0
Ssbp2	8
4833422C13Rik	10
Zcchc9	1
Rasgrf2	10
Msh3	0
Dhfr	16
Fam151b	0
Zfyve16	4
Serinc5	0
Thbs4	7
Mtx3	0
Cmya5	2
Tent2	1
Homer1	4
Gm47075	5
Gm47088	3
Gm47155	2
Jmy	0
Arsb	4
Lhfpl2	12
Scamp1	4
Gm32089	3
Gm9776	2
Ap3b1	1
Tbca	6
Wdr41	4
Gm48349	2
Gm48420	2
Pde8b	12
Zbed3	0
Aggf1	4
F2rl1	9
F2r	8
Iqgap2	1
F2rl2	13
Sv2c	13
Gm20075	5
Poc5	0
Polk	0
Col4a3bp	4
Gm48138	2
Gm46436	2
Gm48139	5
Hmgcr	4
Fam169a	7
Gm6169	13
Nsa2	6
Gfm2	0
Hexb	15
Enc1	9
Gm5086	3
Gm26619	5
Gm10260	4
Arhgef28	10
Utp15	0
Ankra2	4
Btf3	6
Gm9828	2
Gm10320	5
Tmem171	5
Fcho2	6
D130062J10Rik	0
Tnpo1	1
Gm5453	3
Zfp366	10
Ptcd2	4
Mrps27	0
6430562O15Rik	2
Map1b	8
5330431K02Rik	2
Gm26559	2
Mccc2	0
Bdp1	1
Serf1	0
Smn1	4
Naip2	4
Naip5	3
Naip6	3
Naip1	5
Gtf2h2	0
Ocln	14
Marveld2	5
Rad17	4
Ak6	4
Taf9	5
Ccdc125	3
Cdk7	0
Mrps36	1
Cenph	16
Ccnb1	16
Slc30a5	4
Pik3r1	1
Gm36638	3
Gm36638.1	17
Cd180	15
Mast4	8
Gm6211	2
Gm16416	17
Srek1	1
Erbin	1
